date,open,high,low,close,volume
2016-11-24,36250,37000,36100,36850,390434
2016-11-25,36650,37450,36600,37450,381918
2016-11-28,37100,37800,36950,37200,215717
2016-11-29,36900,37400,36650,37150,208415
2016-11-30,36700,36850,35650,35650,808262
2016-12-01,35650,36850,35600,36800,374070
2016-12-02,37000,37200,36150,36300,233973
2016-12-05,36350,36800,36050,36250,167281
2016-12-06,36750,36900,36250,36550,286790
2016-12-07,36800,37000,36550,36850,260212
2016-12-08,37050,37750,36800,37750,445892
2016-12-09,37250,37500,37200,37400,209064
2016-12-12,37400,37800,36800,36900,249905
2016-12-13,36750,37200,36750,37050,273101
2016-12-14,37200,37650,37050,37350,272868
2016-12-15,36800,37350,36600,37050,213664
2016-12-16,37500,37500,36650,36650,347344
2016-12-19,36700,37300,36600,37050,239995
2016-12-20,37050,37300,36600,36650,142150
2016-12-21,36600,36800,36250,36550,294680
2016-12-22,36900,37250,36550,36950,242810
2016-12-23,36750,37550,36650,37550,245781
2016-12-26,37500,37550,36950,37350,194276
2016-12-27,37350,37500,37100,37150,216105
2016-12-28,36400,36650,36250,36250,176053
2016-12-29,35900,36200,35750,35750,326228
2017-01-02,35900,36150,35600,35700,188783
2017-01-03,35750,35800,35300,35550,391803
2017-01-04,35550,36300,35500,36300,309752
2017-01-05,36050,36650,36050,36650,327955
2017-01-06,36300,36600,36000,36050,325900
2017-01-09,35800,36000,34500,34550,672511
2017-01-10,34550,34850,34350,34800,391764
2017-01-11,34600,34900,34400,34500,1063486
2017-01-12,34450,35200,34450,34650,437110
2017-01-13,34650,35150,34650,35100,228346
2017-01-16,35050,35100,34550,34950,398638
2017-01-17,35000,35150,34800,34950,542484
2017-01-18,34950,35000,34500,34500,256983
2017-01-19,34500,35100,34150,34200,393897
2017-01-20,34300,34400,34000,34000,390436
2017-01-23,34150,34500,34000,34050,277578
2017-01-24,34000,34200,33750,33900,404405
2017-01-25,33850,34050,32400,32950,657784
2017-01-26,32950,33100,32650,32650,399559
2017-01-31,32700,32750,32150,32700,373080
2017-02-01,33000,34100,32700,34000,597149
2017-02-02,34150,34800,33900,34550,670052
2017-02-03,34800,34950,34100,34500,403502
2017-02-06,34900,35100,34550,35100,575513
2017-02-07,35000,35600,34850,35450,387749
2017-02-08,35000,35400,34750,35000,408029
2017-02-09,35000,35500,34800,35350,430382
2017-02-10,35400,35450,34900,34900,352672
2017-02-13,35000,35450,34900,35200,262488
2017-02-14,35500,35550,35150,35500,314383
2017-02-15,35250,35800,35250,35600,209815
2017-02-16,35300,35350,34200,34300,774609
2017-02-17,34300,34550,34100,34150,343438
2017-02-20,34150,34450,34100,34450,282289
2017-02-21,34200,34500,34200,34500,166561
2017-02-22,34450,34700,34200,34650,286611
2017-02-23,34950,35450,34400,35450,422571
2017-02-24,35650,35700,34900,35450,515726
2017-02-27,35750,35750,35400,35650,286287
2017-02-28,35750,35750,35100,35350,334581
2017-03-02,35750,35750,34450,34700,530121
2017-03-03,34500,34900,34200,34350,222585
2017-03-06,34400,34450,33200,33350,469908
2017-03-07,33350,34350,33350,34250,397417
2017-03-08,34050,34400,33900,34250,255608
2017-03-09,33800,34500,33800,34000,378635
2017-03-10,33900,34400,33750,33750,455487
2017-03-13,33850,34250,33750,33750,281384
